ProductKey,ProductName,Total,Custo
1156,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,21440720.0,7153834.45
1163,Fabrikam Business Videographer 2/3'' 17mm M280 Black,14945558.5,6887305.6
1170,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,11540457.21,5321707.38
1174,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,8592698.91,4397615.98
1181,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,22703272.8,7562860.03
1188,"Fabrikam Social Videographer 1"" 25mm E400 Orange",3386617.2,1744088.85
1195,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,11602270.45,5353706.54
1199,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,8559164.1,4367472.82
1206,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,22552779.6,7532200.78
1213,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,3140840.1,1619342.28
1224,Fabrikam Trendsetter 1'' 25mm X400 Black,18975267.7,6307849.84
1231,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,25212825.0,8390016.36
1238,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",3151950.48,1626664.8
1249,Contoso Rechargeable Li-Ion Battery Pack E300 White,988202.8199,509927.45
1256,Contoso General Carrying Case E304 Blue,362408.705,186945.74
1263,Contoso Rechargeable Battery Pack E310 Silver,571200.9882,293860.48
1274,Contoso Digital Cameras Lightweight Tripod E316 White,603852.5467,310427.82
1281,Contoso General Soft Carrying Case E318 White,128475.9922,66055.44
1288,Contoso Genuine Leather Grip Belt E322 Silver,1455963.3341,750947.12
1299,Contoso USB Cable M250 Blue,538717.25,248664.5
1306,Contoso Lens Adapter M450 Black,1511854.88,697289.73
1313,Contoso Conversion Lens M550 Black,552311.0,254529.0
1324,Contoso Private Automatic Branch Exchange M65 Black,839940.1255,386732.17
1331,Contoso Phone System Accessory Handset with Charger M308 Black,281527.0221,130044.39
1338,Contoso Digital Cordless Expansion Handset Phone M900 Black,141917.3717,65443.38
1349,Contoso Single-line phones E10 White,188796.9141,97509.13
472,Proseware CRT19 E201 Black,1335022.35,688894.76
479,Proseware LCD20 M200 White,2485327.74,1146791.08
486,Proseware CRT19 E201 White,1403376.51,724039.58
497,Adventure Works LCD17 E200 Black,1781250.57,920572.8
504,Adventure Works LCD24W X300 White,17566330.98,5845927.68
511,Adventure Works LCD17 E200 White,1786267.89,923550.53
522,WWI LCD20W M250 Black,2599409.52,1198322.0
529,WWI LCD24W X300 White,2406182.79,805312.24
536,WWI LCD17 E205 White,2024458.92,1045233.7
547,Proseware Screen 106in M1609 Black,2496526.32,1153607.42
554,Proseware Projector 720p DLP56 White,20684434.86,9542197.4
561,Proseware Screen 85in E1010 White,2866260.62,1477639.5
572,Proseware Screen 100in M1609 Silver,3904809.7,1818781.29
579,Contoso Projector 480p M480 Black,4700206.68,2404583.0
586,Contoso Screen 80in E080 Black,2118058.57,1094117.73
597,Contoso Screen 85in E085 White,2825986.76,1459780.26
604,Contoso Projector 480p M481 Silver,10727352.3,5478504.0
611,WWI Projector 1080p LCD86 Black,11478717.9,3854366.22
622,WWI Projector 1080p LCD86 White,11868454.8,3975266.64
629,WWI Screen 113in M1610 White,2759157.05,918682.44
636,WWI Projector 720p DLP56 Silver,20400299.28,9422294.0
647,Proseware Fax phone E100 Black,713302.56,366413.6
654,Proseware Ink Jet Wireless All-In-One Printer M400 Black,2692507.35,1241508.28
661,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,4647212.28,1547361.36
672,Proseware Ink Jet All in one M300 Grey,3710641.74,1711783.0
679,Proseware Ink Jet Fax Machine E100 Grey,1516679.58,783230.38
686,Proseware Duplex Scanner M200 Grey,1457835.37,673620.12
697,Proseware Photo Smart All-in-One Printer M380 Grey,2333614.71,1079707.2
704,Proseware Laser Jet All in one X300 White,4681000.17,1554162.64
711,Proseware All-In-One Photo Printer M200 White,2949449.68,1361120.56
722,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,4388141.51,1458752.49
729,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,2521257.64,1163432.4
736,Proseware Laser Fax Printer M250 Green,2622820.22,1210594.86
747,Contoso Mouse Lock Bundle E200 Black,259675.99,134158.2
754,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,580055.814,299344.08
761,Contoso USB Data Link-direct connect adapter E600 Black,333203.78,172063.82
772,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,238000.0,122959.99
779,Contoso Dual USB Power Adapter - power adapter E300 White,782179.65,403667.64
786,Contoso Desktop Alternative Bundle E200 White,230174.11,118864.24
797,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,157307.865,52769.77
804,Contoso ADSL Modem Splitter/Filter X 2 E200 White,128653.345,66108.8
811,Contoso Notebook Peripheral Kit M69 Grey,354994.53,163944.0
822,Contoso Enhanced Capacity Battery M800 Grey,584774.235,269596.79
829,Contoso Leather Case - case for digital photo camera X20 Grey,349808.487,116679.72
836,Contoso USB Wave Multi-Media Keyboard E280 Grey,324876.909,167901.33
847,Contoso Ultraportable Neoprene Sleeve E30 Pink,193797.24,99414.75
854,Contoso Multimedia Speakers M25 Brown,1835859.63,849640.36
861,Contoso Wireless Notebook Optical Mouse M35 Silver,204171.546,94255.65
872,Contoso Wireless Laser Mouse E50 Silver,356543.0144,183803.86
879,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,246894.18,127640.76
886,Contoso Bluetooth Notebook Mouse X305 Grey,696861.0,234733.1
897,SV Keyboard E90 Black,828804.1203,428025.92
904,SV 40GB USB2.0 Portable Hard Disk E400 Silver,1551271.2585,800988.24
911,SV 160GB USB2.0 Portable Hard Disk M65 Silver,432737.242,200169.9
915,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,545915.99,182259.63
922,SV USB Data Cable E600 Grey,16089.6845,8222.88
929,SV 512MB Laptop memory E800 Black,656003.601,338888.15
1352,Contoso Multi-line phones M30 White,487212.3564,225056.44
1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,745791.6181,344537.9
1369,Contoso Expandable 4-Handset Cordless Phone System M206 White,889316.2759,410939.1
1384,Contoso 3 Handset Cordless Phone System E30 Grey,326970.0015,168757.42
1386,Contoso KSU-less key system M38 Grey,566921.7112,261528.34
1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,233034.4808,107867.76
1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,463802.8528,214446.96
1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,6258310.06,2891655.14
1420,The Phone Company Finger Touch Screen Phones M30 Black,3908296.32,1822330.14
1435,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,6170008.65,2847864.64
1437,The Phone Company Finger Touch Screen Phones M30 Grey,3887910.76,1811714.98
1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,6719158.6,3104890.44
1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,6392199.34,2952288.14
1467,Contoso Sharp Touch Screen Phones M910 Black,6288696.68,2901560.04
1469,Contoso Touch Screen Phones  - LCD M12 Black,3913206.0,1824132.98
1484,The Phone Company Smart phones 160x160 M26 Grey,4534468.64,2087561.25
1486,The Phone Company Smart phones 320 x 320 M86 Grey,820684.8,379043.28
1501,The Phone Company Microsoft Windows Mobile M200 Pink,878489.8,406601.91
1503,The Phone Company Smart phones 8 GB of Memory M400 Pink,4167888.69,1928977.8
1518,The Phone Company Smart phones Expert M400 Gold,6277512.0,2894676.72
1520,The Phone Company PDA Wifi 3.5-inch M200 Black,6098470.0,2812762.2
1535,The Phone Company PDA GPS Phone 3.5 inch M910 Black,5639722.32,2601226.68
1537,The Phone Company PDA GPS Phone 4.7 inch L950 Black,7435793.28,2474569.35
1552,The Phone Company PDA Palm 4.7 inch L850 Silver,8314932.42,2764654.55
1554,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,6263736.5,2893462.56
1567,The Phone Company PDA Handheld 4.7 inch L650 White,7902612.8,2627347.68
1569,The Phone Company PDA Palm 3.7 inch M830 White,1057072.64,487162.5
1584,SV DVD 38 DVD Storage Binder E25 Black,202295.0025,104431.53
1586,SV DVD 55DVD Storage Binder M56 Black,265707.8268,122703.06
1601,SV DVD 9-Inch Player Portable M300 Black,3390626.4726,1563656.78
1603,SV DVD 7-Inch Player Portable E200 Black,2123851.905,1096980.88
1618,Contoso DVD Player M120 White,233720.1497,107896.01
1620,Contoso DVD Player M140 Gold,248512.2936,114612.3
1635,Contoso DVD 60 DVD Storage Binder L20 Silver,476346.1647,158497.8
1637,Contoso DVD 48 DVD Storage Binder M50 Red,388018.0346,179028.96
1652,Contoso DVD 12-Inch Player Portable M400 Silver,3562655.4637,1643729.43
1654,Contoso DVD 14-Inch Player Portable L100 Silver,5508665.5201,1834437.44
1669,MGS Hand Games men M300 Black,126787.5752,58587.94
1671,MGS Hand Games for 12-16 boys E600 Black,466076.8782,238074.2
1684,MGS Hand Games for Office worker L299 Silver,1758938.112,584981.6
1686,SV Hand Games for students E40 Yellow,689329.4748,352297.6
1701,SV Hand Games for 12-16 boys E60 Red,476192.3808,243700.3
1703,SV Hand Games for kids E30 Silver,395854.4821,202647.5
1718,MGS Zoo Tycoon 2: Zookeeper Collection M260,1392939.5925,644677.5
1720,MGS Zoo Tycoon 2: African Adventure M280,1386706.4381,642291.0
1735,MGS Flight Simulator 2004: A Century of Flight E111,640204.32,330082.2
1737,MGS Freelancer E113,585758.32,302221.92
1752,MGS Flight Simulator 2002 M360,1749076.06,810004.7
1754,MGS Zoo Tycoon M380,1709057.21,791095.04
1769,MGS Gears of War 2008 M450,685914.3,317742.24
1771,MGS Age of Empires III: The Asian Dynasties 2009 E127,721265.8,371988.45
1786,MGS Zoo Tycoon 2008 E142,928151.99,478294.4
1788,MGS Age of Mythology: Gold Edition 2009 E144,875163.09,451639.68
1801,MGS MechWarrior4: Mercenaries2009 E157,672646.08,347354.07
1355,Contoso Private Branch Exchange M88 White,383213.4895,177443.49
1357,Contoso Private Automatic Branch Exchange M65 White,836652.8786,386660.45
1364,Contoso Phone System Accessory Handset with Charger M308 White,297160.7097,137415.93
1366,Contoso 4-Line Corded Cordless Telephone M203 White,105942.4365,48877.74
1389,Contoso 4 Handset Cordless Phone System M86 Grey,775436.941,358009.6
1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,836831.1399,386318.73
1396,Contoso Expandable Cordless Phone System M008 Grey,503869.531,232518.86
1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,629388.8445,290447.37
1421,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",6057114.0,2799759.84
1423,The Phone Company Touch Screen Phones - CRT M11 Black,3845341.08,1789389.99
1430,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,3047955.17,1408687.5
1432,The Phone Company Touch Screen Phones Infrared M901 Grey,6368931.0,2939927.6
1455,The Phone Company Pen Touch Screen Phones M320 Gold,6714952.9,3099953.2
1457,The Phone Company Touch Screen Phones - CRT M11 Gold,3530467.08,1644945.57
1464,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,4593117.24,2119207.65
1466,Contoso Pen Touch Screen Phones M320 Black,6243929.1,2881909.6
1489,The Phone Company Smart phones Unlocked International M800 Grey,6297278.0,2910077.28
1491,The Phone Company Microsoft Windows Mobile M200 White,819481.08,378273.52
1496,The Phone Company Smart phones 320 x 320 M86 White,863870.4,398511.96
1498,The Phone Company Smart phones Expert M400 White,6718866.0,3100926.92
1521,The Phone Company PDA Wifi 3.7-inch M250 Black,6437112.8,2970237.6
1523,The Phone Company PDA Phone 3.5 inches M320 Black,6356285.52,2930400.0
1525,The Phone Company PDA Phone 4.7 inches L360 Black,7661175.3,2547658.32
1530,The Phone Company PDA Handheld 3.7 inch M630 Black,5879911.38,2712201.36
1532,The Phone Company PDA Palm 3.5 inch M810 Black,5948163.2,2748639.72
1555,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,1568460.16,527834.97
1557,The Phone Company PDA Wifi 3.7-inch M250 White,5440056.7,2512905.12
1564,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,6179874.32,2054932.22
1566,The Phone Company PDA Handheld 3.7 inch M630 White,486354.4,225435.76
1589,SV DVD 38 DVD Storage Binder E25 Silver,209313.477,107974.17
1591,SV DVD 55DVD Storage Binder M56 Silver,259703.442,119886.18
1598,SV DVD External DVD Burner M200 Grey,433726.674,199836.34
1600,SV DVD External DVD Burner M200 Silver,422394.9276,195417.42
1623,Contoso DVD Recorder L210 Silver,2558581.38,855264.72
1625,Contoso DVD Recorder L230 Grey,2630860.14,878338.8
1630,Contoso DVD 60 DVD Storage Binder L20 Black,454557.8604,151357.44
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,370300.4032,170634.91
1655,Contoso DVD 15-Inch Player Portable L200 Silver,6073794.1516,2022772.24
1657,Contoso DVD 12-Inch Player Portable M400 White,3720949.4691,1714083.93
1664,MGS Hand Games women M400 Yellow,962969.244,443797.41
1666,MGS Hand Games for Office worker L299 Yellow,1719310.4562,571961.6
1689,SV Hand Games for 12-16 boys E60 Yellow,438431.3814,224421.7
1691,SV Hand Games for kids E30 Black,452710.1964,231742.5
1698,SV Hand Games for students E40 Red,645285.6246,329762.8
1700,SV Hand Games women M40 Red,956262.1584,440717.52
1723,MGS Age of Empires III: The Asian Dynasties E106,1120593.04,577595.05
1725,MGS Dungeon Siege II E105,687267.84,352249.9
1730,MGS Dungeon Siege: Legends of Aranna M330,1474681.7808,683252.16
1732,MGS Age of Mythology: The Titans Expansion M350,1404075.9285,649140.24
1755,MGS MechWarrior 4: Knight E121,1369607.415,707067.12
1757,MGS MechCommander 2 E123,1240854.784,640024.5
1764,MGS Age of Empires II: The Age of Kings E126,616518.864,316049.56
1766,MGS Age of Empires 2008new M420,344687.94,158291.25
907,SV 80GB USB2.0 Portable Hard Disk E500 Red,1967141.4,1015976.0
908,SV 80GB USB2.0 Portable Hard Disk E500 Silver,2082404.46,1075204.0
925,SV USB Sync Charge Cable E700 White,25940.5057,13258.27
926,SV USB Sync Charge Cable E700 Silver,25006.3798,12782.56
943,SV PCI Network Adapter E905 Silver,834130.9301,430105.49
957,A. Datum Full Frame Digital Camera X300 Black,4983457.71,1656874.5
958,A. Datum Compact Digital Camera M200 Grey,2529309.45,1177798.6
975,A. Datum Ultra Compact Digital Camera M190 Pink,3220545.9,1499009.4
976,A. Datum All in One Digital Camera M200 Pink,4126214.6,1903023.85
993,A. Datum Consumer Digital Camera E100 Silver,5664974.05,2897433.5
994,A. Datum Consumer Digital Camera M300 Silver,609892.425,281499.12
1007,A. Datum Consumer Digital Camera E100 Orange,5649572.44,2895141.34
1008,A. Datum Consumer Digital Camera M300 Orange,3942039.915,1820327.04
1011,A. Datum SLR-like Digital Camera M400 Orange,4257545.072,1964844.45
1025,A. Datum SLR-like Digital Camera M400 Green,2297468.58,1064234.15
1026,A. Datum Point Shoot Digital Camera M500 Green,4299255.18,1981065.9
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,4936901.97,1639043.01
1044,A. Datum SLR Camera X135 Black,13439676.03,4472226.72
1058,A. Datum SLR Camera M138 Silver Grey,4847013.6,2250196.84
1061,"A. Datum SLR Camera 35"" X358 Gold",12721044.84,4229737.02
1075,"A. Datum SLR Camera 35"" M358 Orange",7048979.86,3251440.17
1076,Contoso SLR Camera X142 Black,13578190.08,4515836.85
1093,"Contoso SLR Camera 35"" X358 Gold",1851850.4,616510.44
1094,Contoso SLR Camera M144 Gold,7187315.28,3314377.44
1108,Fabrikam SLR Camera X146 Black,13399624.74,4459968.4
1111,"Fabrikam SLR Camera 35"" M358 Black",6324292.64,2947564.44
1125,"Fabrikam SLR Camera 35"" X358 Gold",9329497.944,3102699.88
1126,Fabrikam SLR Camera M148 Gold,1077389.8,496668.04
1143,"Fabrikam SLR Camera 35"" M358 Green",6389748.32,2973508.92
1144,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",10841262.0,5002705.52
1158,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,21394885.2,7140937.76
1161,Fabrikam Business Videographer 1/2'' 3mm M500 Black,16635203.2,7672328.12
1175,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,8191865.6,4182481.27
1176,Fabrikam Trendsetter 1'' 25mm X400 White,20846230.0,6922600.08
1193,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,10240287.08,4732671.24
1194,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,10805354.31,4984334.07
1208,Fabrikam Business Videographer 1'' 25mm M600 Grey,15343039.3,7080134.72
1211,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,14829210.5,6840790.88
1225,"Fabrikam Trendsetter 1/2"" 3mm X300 Orange",18515490.0,6143004.12
1226,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,14133082.77,4705022.85
1243,Fabrikam Social Videographer 1'' 25mm E400 White,3373857.4,1738719.0
1244,Fabrikam Social Videographer 1/2'' 3mm E300 White,3153264.66,1626693.75
1258,Contoso Cyber Shot Digital Cameras Adapter E306 Blue,398069.6577,204756.38
1261,Contoso Multi-Use Terminal Cable E308 White,704559.9969,363790.54
1275,Contoso Digital Cameras Lightweight Tripod E316 Black,596598.6572,306653.46
1276,Contoso Digital Cameras Lightweight Tripod E316 Pink,569081.8367,292406.58
1293,Contoso Telephoto Conversion Lens X400 Silver,1206273.25,404531.28
1294,Contoso Telephoto Conversion Lens X400 White,1472773.75,492652.86
1308,Contoso Digital Camera/Camcorder USB Cable E324 Purple,546484.4,282644.04
1311,Contoso Digital Camera/Camcorder USB Cable E324 White,520692.48,268935.24
1325,Contoso Electronic Private Automatic Branch Exchange M90 Black,901154.655,416349.6
1326,Contoso Centrex Phone System L10 Black,801489.2238,266629.76
1343,Contoso Integrated Business Phone L08 Black,549371.15,182785.46
1344,Contoso Phone for MSN E200 Black,305513.44,157765.44
1358,Contoso Electronic Private Automatic Branch Exchange M90 White,879322.1145,405591.45
1359,Contoso Centrex Phone System L10 White,814580.5386,271286.24
1360,Contoso In front of Centrex L15 White,939060.8473,312723.45
1377,Contoso Phone for MSN E200 White,322070.56,166333.44
1378,Contoso 4-Line Expandable Cordless Phone System M900 White,466415.18,215404.2
1392,Contoso Centrex Phone System L10 Grey,819975.7836,272667.52
1395,Contoso Phone with 13-Number Memory (210) M301 Grey,375315.3863,172944.64
1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",9042504.7,3008237.25
1410,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",4804665.5,2220323.84
1427,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",4928918.4,2273103.07
1428,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",5392816.6,2487599.4
1442,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",3267156.9,1093158.99
1445,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",5677446.0,2618357.04
1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,1170365.44,540498.43
1460,Contoso Touch Screen Phones Infrared M901 Black,6166434.0,2847356.44
1477,The Phone Company Smart phones Unlocked M300 Black,4941369.0,2275604.52
1478,The Phone Company Smart phones Expert M400 Black,6454794.0,2979108.24
1492,The Phone Company Smart phones 4 GB of Memory M300 White,1168652.64,539987.83
1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,4894374.7,2260727.98
1509,The Phone Company Smart phones Unlocked International M800 Pink,6320252.1,2920056.48
1510,The Phone Company Smart phones without camera E100 Gold,2673661.74,1379854.6
1527,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,5642630.12,2601966.12
1528,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,6062761.74,2019911.22
1542,The Phone Company PDA Phone 3.7 inches M340 Silver,6599270.7,3049920.72
1545,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,5861476.24,2705610.96
1559,The Phone Company PDA Phone 3.5 inches M320 White,6556152.07,3027887.5
1560,The Phone Company PDA Phone 3.7 inches M340 White,868398.3,405199.2
1577,SV DVD Recorder L200 Black,2602508.4,871735.84
1578,SV DVD Recorder L210 Silver,2771692.47,924777.2
1592,SV DVD 48 DVD Storage Binder M50 Red,375476.6659,173314.39
1595,SV DVD 60 DVD Storage Binder L20 Red,481252.1784,160082.02
1596,SV DVD 55DVD Storage Binder M56 Red,274034.9418,126462.78
1609,SV DVD 14-Inch Player Portable L100 Silver,5223828.2758,1740286.42
1610,SV DVD 15-Inch Player Portable L200 Silver,6047784.9485,2010666.16
1627,Contoso DVD 48 DVD Storage Binder M50 Black,379508.4048,175059.36
1628,Contoso DVD 58 DVD Storage Binder M55 Black,296715.9576,137007.99
1642,Contoso DVD External DVD Burner M200 Black,452280.6868,209206.58
1645,Contoso DVD External DVD Burner M200 Silver,459302.1096,212480.84
1646,Contoso DVD 9-Inch Player Portable M300 Black,3543922.491,1635019.68
1659,Contoso DVD 14-Inch Player Portable L100 White,5111068.0129,1700317.46
1660,Contoso DVD 15-Inch Player Portable L200 White,5911190.9588,1967141.92
1677,MGS Hand Games for 12-16 boys E600 Red,472175.9057,241109.5
1678,MGS Hand Games for Office worker L299 Red,1694662.7103,563707.2
1695,SV Hand Games for 12-16 boys E60 Black,488829.7782,250126.5
1696,SV Hand Games for Office worker L28 Black,1795715.2352,596971.42
1709,MGS Gears of War M170,1384576.59,641420.25
1710,MGS Age of Empires III: The Asian Dynasties M180,1365239.6451,631906.5
1713,MGS Zoo Tycoon 2: Extinct Animals M210,1439928.7964,665704.5
1727,MGS Rise of Nations: Gold Edition M300,1260256.48,586224.5
1728,MGS Age of Mythology: Gold Edition M310,1623680.226,750661.8
1745,MGS MechWarrior 4 Mach Packs X100,1835500.05,614664.42
1746,MGS Zoo Tycoon Dinosaur Digs X200,1753734.79,587401.37
1759,MGS MechWarrior 4: Vengeance X800,1820584.1212,609793.0
1760,MGS Return of Arcade Anniversary Edition M390,1860403.548,860489.6
1402,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,953338.0194,440035.7
1417,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,1378230.2,635671.92
1419,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,4745889.36,2187431.4
1434,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,1468171.0,679298.88
1436,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,4695112.38,2166074.4
1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,1378752.8,641464.2
1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,4885433.82,2252807.55
1468,Contoso Touch Screen Phones - CRT M11 Black,3723277.32,1735331.97
1470,The Phone Company Smart phones without camera E100 Black,2548271.16,1316649.63
1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,4842380.9,2232487.39
1487,The Phone Company Smart phones Unlocked M300 Grey,4971561.36,2294880.98
1500,The Phone Company Smart phones without camera E100 Pink,2565036.0,1324278.95
1502,The Phone Company Smart phones 4 GB of Memory M300 Pink,1113015.83,515477.9
1504,The Phone Company Smart phones 160x160 M26 Pink,4276348.96,1971729.1
1517,The Phone Company Smart phones Unlocked M300 Gold,5074335.0,2341169.04
1519,The Phone Company Smart phones Unlocked International M800 Gold,6388790.0,2955411.36
1534,The Phone Company PDA Palm 4.7 inch L850 Black,7716630.96,2576080.45
1536,The Phone Company PDA GPS Phone 3.7 inch M930 Black,1001268.08,462098.88
1551,The Phone Company PDA Palm 3.7 inch M830 Silver,3380646.49,1563237.5
1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,5687576.4,2624026.08
1568,The Phone Company PDA Palm 3.5 inch M810 White,6217954.4,2869545.36
1570,The Phone Company PDA Palm 4.7 inch L850 White,1116027.82,374247.06
1585,SV DVD 60 DVD Storage Binder L20 Black,459686.3649,152797.64
1587,SV DVD 48 DVD Storage Binder M50 Silver,358342.6301,165581.94
1602,SV DVD 12-Inch Player Portable M400 Black,3731939.6585,1720871.07
1604,SV DVD 14-Inch Player Portable L100 Black,5099394.4619,1697302.56
1617,Contoso DVD Player M110 Silver,253323.516,117374.67
1619,Contoso DVD Player M130 Grey,232200.8934,107518.23
1621,Contoso DVD Movies E100 Yellow,262818.2265,135690.14
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,191649.5586,98924.15
1636,Contoso DVD 55DVD Storage Binder M56 Silver,273518.034,126107.76
1651,Contoso DVD 9-Inch Player Portable M300 Silver,3400422.6603,1571160.92
1653,Contoso DVD 7-Inch Player Portable E200 Silver,2215750.7498,1142966.48
1668,MGS Hand Games for students E400 Black,646263.6654,330332.4
1670,MGS Hand Games women M400 Black,959792.7174,442281.7
1685,SV Hand Games for kids E30 Yellow,415661.9236,212781.25
1687,SV Hand Games men M30 Yellow,130672.3904,60232.76
1702,SV Hand Games for Office worker L28 Red,1723395.0915,572897.54
1704,SV Hand Games for students E40 Silver,685188.7386,350179.4
1719,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,1367325.3113,633357.75
1721,MGS Rise of Nations: Rise of Legends M290,1342257.3428,621167.25
1734,MGS Zoo Tycoon Complete Collection E110,612794.0,316230.6
1736,MGS Rise of Nations E112,577517.36,297209.64
1738,MGS Impossible Creatures E114,318467.8,163306.08
1751,MGS Bicycle Casino Games X700,1858141.53,622247.52
1753,MGS Racing Madness 2 M370,1682765.72,779716.5
1768,MGS Empires Collector's 2008 M440,216827.86,99298.36
1770,MGS Age of Empires III: The Asian Dynasties 2008 E126,774935.14,399525.82
1785,MGS Dungeon 2007 E141,915020.65,471718.4
1787,MGS Rise of Nations: Gold Edition 2009 E143,905153.87,467444.0
1802,MGS Age of Mythology 2009 E158,687895.36,354644.64
1804,MGS Zoo Tycoon Marine Mania 2009 E160,732159.36,377543.88
1819,MGS MechWarrior 4: Vengeance 2009 E175,728938.24,375961.81
1821,MGS Combat Flight Simulator 2009 E177,726725.76,374771.18
1803,MGS Combat Flight Simulator 2009 E159,672428.16,346424.4
1818,MGS Train Simulator 2009 E174,648251.84,334289.76
1820,MGS Return of Arcade Anniversary Edition 2009 E176,732148.48,377576.5
1835,Litware Washer & Dryer 21in E214 Silver,21210111.39,11020143.96
1837,Litware Washer & Dryer 27in L420 Blue,2769801.84,965647.34
1852,NT Washer & Dryer 27in L2700 Silver,34434270.594,11643583.12
1854,NT Washer & Dryer 24in M2400 Silver,22546647.864,10578583.15
1869,Contoso Washer & Dryer 24in M240 White,22024579.14,10313266.08
1871,Contoso Washer & Dryer 15.5in E155 White,10348251.39,5419674.12
1886,Contoso Washer & Dryer 15.5in E155 Green,10447981.56,5471624.76
1888,Contoso Washer & Dryer 25.5in M255 Red,10370148.75,4884337.8
1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,7720231.8742,2587997.02
1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,9266827.33,4265775.36
1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,6388218.0523,3264045.48
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,2513057.673,1298494.38
1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,9144809.83,4213178.64
1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,5866963.6581,3000319.5
1952,Litware Refrigerator 19CuFt M760 Silver,8767039.01,4046141.54
1954,Litware Refrigerator 4.6CuFt E280 Silver,6548139.7214,3356421.24
1969,Litware Refrigerator 24.7CuFt X980 Grey,45628529.4104,15226879.64
1971,Litware Refrigerator 9.7CuFt M560 Grey,9634309.53,4445102.97
1986,Fabrikam Microwave 1.0CuFt E1100 White,2883577.0155,1475289.27
